30555 ,PAYNESVILLE CENTRAL ,PAYNESVILLE CITY HALL ,6 ,"3,320 ",- ,-
30557 ,JOE BAR COMMUNITY ,PAYNESVILLE COMMUNITY SCHOOL ,6 ,"3,197 ",- ,-
30558 ,ELWA JUNCTION ,SEVENTH DAY ADVENTIST SCHOOL ,7 ,"3,915 ",- ,-
30559 ,12 HOUSES ROAD ,DYFATER SCHOOL BUILDING ,6 ,"3,371 ",- ,-
30560 ,SPORTS COMPLEX COM ,CARVER MISSION SCHOOL ,6 ,"3,129 ",- ,-
30561 ,SCHIEFFLIN ROAD COMM ,KENDEJA HIGH SCHOOL ,7 ,"3,925 ",- ,-
30562 ,PAGO ISLAND COMMUNIT ,REPENTANCE BAPTIST SCHOOL ,5 ,"2,479 ",- ,-
30563 ,CONGO TOWN CENTRAL ,SUSAN BERRY SCHOOL BLDG ,3 ,"1,545 ",- ,-
30564 ,CONGO TOWN CENTRAL ,R.C. LAWSON INSTITUTE ,4 ,"2,151 ",- ,-
30565 ,CONGO TOWN CENTRAL ,JOE B TATE SCHOOL ,4 ,"1,818 ",- ,-
30566 ,CONGO TOWN CENTRAL ,OPEN BIBLE SCHOOL BLDG ,3 ,"1,777 ",- ,-
30652 ,SPORTS COMPLEX COM ,CARVER MISSION SCHOOL - II ,2 ,760 ,- ,-
