33004 ,SACLEPEA ,CIVIL COMPOUND ,5 ,"2,531 ",- ,-
33005 ,SACLEPEA ,S.D. PALAVA HUT ,3 ,"1,701 ",- ,-
33006 ,SACLEPEA ,JOHNNY VOKER SCHOOL ,5 ,"2,618 ",- ,-
33007 ,MEHNPA ,MEHNPA PALAVA HUT ,2 ,725 ,- ,-
33008 ,KPAYTUO ,KPAYTUO PUBLIC SCHOOL ,3 ,"1,758 ",- ,-
33009 ,KPOWIN ,KPOWIN PUBLIC SCHOOL ,1 ,410 ,- ,-
33010 ,NYASEIN NEW TOWN ,GBANQUOI PUBLIC SCHOOL ,4 ,"1,850 ",- ,-
33021 ,FLUMPA ,FLUMPA PALAVA HUT ,4 ,"2,372 ",- ,-
33022 ,KPOAPA ,KPOAPA PUBLIC SCHOOL ,2 ,977 ,- ,-
33023 ,GEPOE ,GEPOE PUBLIC SCHOOL ,2 ,"1,101 ",- ,-
33024 ,COCOPA 1 ,COCOPA CAMP 4 SCHOOL COMPOUND ,2 ,"1,159 ",- ,-
33025 ,"CAMP 6,7&8 ",COCOPA CAMP 1 SCHOOL COMPOUND ,2 ,883 ,- ,-
33559 ,DUONWIN ,PALAVA HUT ,2 ,992 ,- ,-
33560 ,ZONTUO ,SDA SCHOOL ,2 ,"1,013 ",- ,-
33561 ,BEHYIPEA ,BEHYIPEA PUBLIC SCHOOL ,2 ,827 ,- ,-
33562 ,BUANPLAY ,BUANPLAY PUBLIC SCHOOL ,2 ,668 ,- ,-
33563 ,QUOGORPLAY ,PALAVA HUT ,1 ,356 ,- ,-
33574 ,FIAPLAY ,FIAPLAY PUBLIC SCHOOL ,1 ,554 ,- ,-
33575 ,RLANTUO ,RLANTUO PUBLIC SCH ,1 ,519 ,- ,-
33576 ,KPAGLAY ,KPAGLAY PUBLIC SCH ,2 ,"1,057 ",- ,-
*33580 ,TAYLAY ,TAYLAY,"","","",""
33577 ,PAYEE ,CHIEF COMPOUND ,2 ,973 ,- ,-
33578 ,SANGARPLAY ,SANGARPLAY PUBLIC SCH. ,1 ,218 ,- ,-
33579 ,GBOR ZUOPLAY ,GBOR ZUOPLAY ,2 ,935 ,- ,-
33581 ,WEHPLAY ,WEHPLAY PUBLIC SCHOOL ,1 ,592 ,- ,-
