09001 ,OWENSGROVE ,ADMINISTRATIVE BUILDING ,3 ,"1,588 ",- ,-
09002 ,NEEGEEWEIN ,PALAVA HUT ,2 ,762 ,- ,-
09003 ,BOKAY'S TOWN ,PALAVA HUT ,2 ,785 ,- ,-
09004 ,QUEHZAH TOWN ,PALAVA HUT ,1 ,277 ,- ,-
09005 ,COLLA TREE ,PALAVA HUT ,1 ,106 ,- ,-
09006 ,BEON TOWN ,PALAVA HUT ,1 ,148 ,- ,-
09007 ,DOWIN TOWN ,PALAVA HUT ,2 ,703 ,- ,-
09008 ,BARCLAYVILLE ,SCHOOL BUILDING ,2 ,766 ,- ,-
09009 ,KPAYZOHN ,PALAVA HUT ,1 ,319 ,- ,-
09010 ,GARPUEBUEH ,PALAVA HUT ,1 ,336 ,- ,-
09011 ,CHUAVENENKON ,PALAVA HUT ,1 ,321 ,- ,-
09012 ,BASSA POINT ,PALAVA HUT ,1 ,178 ,- ,-
09013 ,COMPOUND #1 ,SCHOOL BUILDING ,2 ,622 ,- ,-
09014 ,LITTLE BASSA ,PALAVA HUT ,1 ,543 ,- ,-
09015 ,NORYOU TOWN ,PALAVA HUT ,1 ,502 ,- ,-
09016 ,VAHMAH TOWN ,PALAVA HUT ,1 ,212 ,- ,-
09017 ,ZOE TOWN ,SCHOOL BUILDING ,1 ,313 ,- ,-
09018 ,NUAHN TOWN ,PALAVA HUT ,1 ,92 ,- ,-
09019 ,TARR TOWN ,PALAVA HUT ,1 ,375 ,- ,-
09020 ,KRO TOWN ,PALAVA HUT ,1 ,31 ,- ,-
09021 ,WESSEH TOWN ,PALAVA HUT ,1 ,93 ,- ,-
09022 ,GORSUAH TOWN ,SCHOOL BUILDING ,1 ,381 ,- ,-
09023 ,KANPUE TOWN ,PALAVA HUT ,1 ,374 ,- ,-
09024 ,WHONKPUA TOWN ,PALAVA HUT ,1 ,154 ,- ,-
09025 ,ZAYE TOWN ,PALAVA HUT ,1 ,482 ,- ,-
09026 ,CENTRAL LLOYDSVILLE ,ADMINISTRATIVE BUILDING ,3 ,"1,787 ",- ,-
09027 ,WROKON TOWN ,PALAVA HUT ,1 ,427 ,- ,-
09028 ,GERMAN CAMP ,SCHOOL BUILDING ,2 ,899 ,- ,-
09029 ,EDINA ,TOWN HALL ,1 ,404 ,- ,-
09030 ,KINGSVILLE ,SCHOOL BUILDING ,1 ,215 ,- ,-
09031 ,NORR TOWN ,PALAVA HUT ,1 ,509 ,- ,-
09032 ,SAUL TOWN ,PALAVA HUT ,1 ,382 ,- ,-
09033 ,DWEH TOWN ,PALAVA HUT ,1 ,518 ,- ,-
09034 ,WRAYN TOWN ,PALAVA HUT ,1 ,238 ,- ,-
09035 ,JACOB LARTEH TOWN ,CLINIC ,2 ,626 ,- ,-
09036 ,MONDEH TOWN ,SCHOOL BUILDING ,1 ,266 ,- ,-
09037 ,GARLEY TOWN ,PALAVA HUT ,1 ,496 ,- ,-
09038 ,PAYE TOWN ,PALAVA HUT ,1 ,160 ,- ,-
09039 ,KPAINGPA TOWN ,PALAVA HUT ,1 ,230 ,- ,-
09040 ,KAMACHEA TOWN ,PALAVA HUT ,1 ,434 ,- ,-
09079 ,KPAWETRO TOWN ,PALAVA HUT ,1 ,130 ,- ,-
09083 ,KOIYEA TOWN ,PALAVA HUT ,1 ,338 ,- ,-
09084 ,JOHNNY DIGGS TOWN ,PALAVA HUT ,1 ,502 ,- ,-
09085 ,WHERE MOE TOWN ,PALAVA HUT ,1 ,334 ,- ,-
09086 ,BOEGLAIN TOWN ,PALAVA HUT ,1 ,465 ,- ,-
09087 ,JACOB TOWN ,PALAVA HUT ,1 ,280 ,- ,-
