27001 ,FELOKEN ,FELOKEN ELEMENTARY SCHOOL ,1 ,379 ,- ,-
27002 ,GBAKLIKEN ,GBAKLIKEN TOWN HALL ,1 ,249 ,- ,-
27003 ,JUDUKEN 1 ,JOE CLARK ELEMENTARY SCHOOL ,1 ,506 ,- ,-
27004 ,DWEJAH ,DWEJAH TOWN HALL ,1 ,248 ,- ,-
27005 ,GORTIKEN ,GORTOKEN TOWN HALL ,1 ,258 ,- ,-
27006 ,GBEAKEN ,GBEAKEN TOWN HALL ,1 ,40 ,- ,-
27007 ,CAVALLA ,CAVALLA TOWN HALL ,1 ,411 ,- ,-
27008 ,WUTUKEN ,GUTUKEN TOWN HALL ,1 ,146 ,- ,-
27009 ,SARJELOKEN ,JAMES T. HINNEN ELEMENTARY SCHOOL ,1 ,150 ,- ,-
27010 ,DUGBOKEN ,DUGBOKEN ELEMENTARY SCHOOL ,1 ,542 ,- ,-
27011 ,JARJELOKEN ,JARJELOKEN TOWN HALL ,1 ,64 ,- ,-
27012 ,NEWAKEN ,SAMPSON GOE ELEMENTARY SCHOOL ,1 ,172 ,- ,-
27013 ,SOLOKEN ,SOLOKEN TOWN HALL ,1 ,66 ,- ,-
27014 ,WISSIKEN ,WISSIKEN TOWN HALL ,1 ,126 ,- ,-
27015 ,MAFLAKEN ,MAFLAKEN TOWN HALL ,1 ,65 ,- ,-
27016 ,GLOFAKEN ,BARROBO CENTRAL HIGH SCHOOL ,1 ,323 ,- ,-
27017 ,ROCK TOWN ,KERJUE ELEMENTARY SCHOOL ,1 ,342 ,- ,-
27018 ,SAWTOKEN 2 ,SAWTOKEN TOWN HALL ,1 ,134 ,- ,-
27019 ,SETOR ,SETOR TOWN HALL ,1 ,84 ,- ,-
27020 ,WARTEKE ,WARTEKE ELEMENTARY SCHOOL ,1 ,515 ,- ,-
27021 ,SUASU ,SUASU TOWN HALL ,1 ,99 ,- ,-
27022 ,KARLOKE ,KARLOKE ELEMENTARY & JR. HIGH SCHOOL ,3 ,"1,543 ",- ,-
27023 ,DORROBO FREETOWN ,FREE TOWN I. ELEMENTARY SCHOOL ,2 ,961 ,- ,-
27024 ,WUTUKE ,WUTUKE ELEMENTARY SCHOOL ,1 ,459 ,- ,-
27025 ,POGBAKEN ,POGBAKEN ELEMENTARY SCHOOL ,1 ,196 ,- ,-
27026 ,MANOLU ,MANOLU ELEMENTARY SCHOOL ,1 ,428 ,- ,-
27027 ,GBAEKEN GBAMAKE ,GBAMAKE TOWN HALL ,1 ,443 ,- ,-
27028 ,HENOGBE ,HENOGBE ELEMENTARY SCHOOL ,1 ,303 ,- ,-
27029 ,WLOWEIN ,WLOWEIN TOWN HALL ,1 ,419 ,- ,-
27030 ,TUGBAKEN ,TUGBAKEN ELEMENTARY SCHOOL ,1 ,217 ,- ,-
27031 ,BONIKEN ,BONIKEN SR. HIGH SCHOOL ,1 ,321 ,- ,-
27032 ,DOLOKEN ,DOLOKEN BOYS DORMITORY ,1 ,212 ,- ,-
27033 ,DOEKLAKEN ,DOEKLAKEN TOWN HALL ,1 ,77 ,- ,-
27034 ,NYANWROKEN ,NYANWROKEN COMMUNITY SCHOOL ,1 ,358 ,- ,-
27035 ,TARWROKEN ,TARWROKEN TOWN HALL ,1 ,109 ,- ,-
27036 ,GBIABOSUKEN ,GBIABOSUKEN TOWN HALL ,1 ,109 ,- ,-
27037 ,YEDEROBO ,YEDEROBO ELEMENTARY SCHOOL ,1 ,590 ,- ,-
27038 ,YOBLOKE ,YOBLOKE TOWN HALL ,1 ,274 ,- ,-
27042 ,PLEEBO BASSA TOWN ,BASSA COMMUNITY ,3 ,"1,355 ",- ,-
