24001 ,LAKAYTA TOWNSHIP ,LAKAYTA HEALTH CENTRE ,4 ,"1,821 ",- ,-
24002 ,SHERMAN FARM 1 ,MARKER PUBLIC SCHOOL ,1 ,500 ,- ,-
24003 ,SHERMAN FARM 1 ,PALAVA HUT ,1 ,224 ,- ,-
24004 ,SHERMAN FARM 1 ,PALAVA HUT ,2 ,648 ,- ,-
24005 ,SHERMAN FARM 2 ,PALAVA HUT ,1 ,582 ,- ,-
24006 ,SHERMAN FARM 2 ,PALAVA HUT ,1 ,406 ,- ,-
24007 ,VAHN YAMAH ,ORA GENE PUBLIC SCHOOL ,1 ,373 ,- ,-
24008 ,VAHN YAMAH ,PALAVA HUT ,1 ,175 ,- ,-
24009 ,VAHN YAMAH ,PALAVA HUT ,2 ,851 ,- ,-
24010 ,YEAMAH TOWN ,TOWN HALL ,1 ,500 ,- ,-
24011 ,CINTA TOWNSHIP ,CINTA PUBLIC SCHOOL ,2 ,"1,153 ",- ,-
24012 ,STEYO FARM ,BROWNELL JNR HIGH SCHOOL ,2 ,697 ,- ,-
24013 ,STEYO FARM ,MARY PAGE FARM ,1 ,192 ,- ,-
24014 ,STEYO FARM ,STEWART TOWN ,1 ,212 ,- ,-
24015 ,KONOLA AREA ,KONOLA MISSION ,2 ,"1,039 ",- ,-
24016 ,JINNIE TA ,JINNIE TA SCHOOL ,2 ,622 ,- ,-
24017 ,JINNIE TA ,PALAVA HUT ,1 ,584 ,- ,-
24018 ,JINNIE TA ,PAN MISSION SCHOOL ,1 ,295 ,- ,-
24019 ,WEALA ,WEALA RIVERSIDE SCHOOL ,5 ,"2,694 ",- ,-
24020 ,BLOYGUELLEN ,PALAVA HUT ,3 ,"1,494 ",- ,-
24021 ,BORLOLA TOWNSHIP ,PUBLIC SCHOOL BUILDING ,4 ,"1,847 ",- ,-
24022 ,BAYPOPU TOWN ,PUBLIC SCHOOL BUILDING ,2 ,"1,134 ",- ,-
24023 ,GERMAN CAMP1-3 ,PALAVA HUT ,2 ,615 ,- ,-
24024 ,GERMAN CAMP1-3 ,PALAVA HUT ,2 ,818 ,- ,-
24025 ,GERMAN CAMP1-3 ,PALAVA HUT ,1 ,498 ,- ,-
24026 ,PERKINS FARM ,SCHOOL BUILDING ,1 ,485 ,- ,-
24027 ,PERKINS FARM ,PALAVA HUT ,1 ,375 ,- ,-
24028 ,PERKINS FARM ,PALAVA HUT ,1 ,420 ,- ,-
24029 ,PETERS TOWN ,PALAVA HUT ,2 ,617 ,- ,-
24030 ,PETERS TOWN ,PALAVA HUT ,1 ,288 ,- ,-
24031 ,PETERS TOWN ,PALAVA HUT ,2 ,965 ,- ,-
24032 ,WOHN ,COMMUNITY SCHOOL ,3 ,"1,652 ",- ,-
24033 ,WOHN ,PALAVA HUT ,1 ,228 ,- ,-
24034 ,WOHN ,PALAVA TOWN ,1 ,226 ,- ,-
24124 ,CONNEH IDP ,"IDP CAMP , PALAVA HUT ",2 ,755 ,2 ,"1,141"
24126 ,HORTINGS FARM ,"IDP CAMP , PALAVA HUT ",1 ,71 ,1 ,231
24127 ,MASSAQUOR TOWN ,"IDP CAMP , PALAVA HUT ",1 ,37 ,1 ,236
24129 ,KONOLAVAI ,"IDP CAMP , PALAVA HUT ",1 ,236 ,1 ,30
