21028 ,BODAH ,BODAH TOWN HALL ,1 ,237 ,- ,-
21032 ,WOUMAI ,WOUMAI PUBLIC SCHOOL ,2 ,733 ,- ,-
21039 ,LUTIZU ,LUTIZU TOWN HALL ,1 ,231 ,- ,-
21040 ,GBALAKPALAZU ,GBALAKPALAZU TOWN HALL ,1 ,177 ,- ,-
21041 ,JOHN-TA ,JHON-PUBLIC SCHOOL ,1 ,581 ,- ,-
21042 ,KARZA ,KARZA TOWN HALL ,1 ,125 ,- ,-
21043 ,WOBANYAMAI ,WOBANAMAI TOWN HALL ,1 ,73 ,- ,-
21044 ,KALASEZIA ,KALASEZIA TOWN HALL ,1 ,60 ,- ,-
21045 ,KPANDEMAI ,KPANDEMAI PUBLIC SCHOOL ,1 ,318 ,- ,-
21046 ,BITEBA ,BITEBA TOWN HALL ,1 ,77 ,- ,-
21047 ,LISCO/ALABAMA CAMP ,LISCO TOWN HALL ,1 ,105 ,- ,-
21048 ,DAVID SELMA-TA ,DAVID SELMA-TA PUBLIC SCHOOL ,1 ,428 ,- ,-
21049 ,TENEBU ,TENEBU PUBLIC SCHOOL ,1 ,386 ,- ,-
21050 ,DAYZEBAH ,DAYZEBA TOWN HALL ,1 ,186 ,- ,-
21072 ,KPAKAMAI ,KPAKAMAI PUBLIC HALL ,1 ,395 ,- ,-
21073 ,VELEZALA ,TUBMAN ELEMENTARY & JUNIOR HIGH SCHOOL ,2 ,682 ,- ,-
21074 ,VAVAMAI ,VAVAMAI TOWN HALL ,1 ,93 ,- ,-
21075 ,ZEWORDAMAI ,ZEWORDAMAI PUBLIC SCHOOL ,2 ,669 ,- ,-
*21076 ,KORGLAZA ,KORGLAZA,"","","",""
21077 ,JOHNY TOWN ,"JONNY,S TOWN PUBLIC SCHOOL ",1 ,245 ,- ,-
21087 ,BOLAHUN ,BOLAHUN PUBLIC SCHOOL ,1 ,540 ,- ,-
21088 ,SOSOMOLAHUN ,SOSOMOLAHUN TOWN HALL ,1 ,221 ,- ,-
21089 ,MASAMBOLAHUN ,MASAMBOLAHUN TOWN HALL ,2 ,727 ,- ,-
21090 ,POLOWU ,POLOWU TOWN HALL ,1 ,497 ,- ,-
21091 ,KIMBALAHUN ,KIMBALAHUN TOWN HALL ,1 ,387 ,- ,-
21093 ,BONDOWALAHUN ,BONDOWALAHUN TOWN HALL ,1 ,250 ,- ,-
21094 ,POPALAHUN ,POPALAHUN PUBLIC SCHOOL ,2 ,675 ,- ,-
21095 ,KENYATAHUN ,KENYATAHUN TOWN HALL ,1 ,263 ,- ,-
21096 ,YANDOHUN ,YANDOHUN TOWN HALL ,1 ,223 ,- ,-
21097 ,KANGAMA ,YALLAHUN TOWN HALL ,1 ,497 ,- ,-
21098 ,YENGEMA ,YENGEMA TOWN HALL ,1 ,348 ,- ,-
21099 ,KAMATAHUN -HASSALA ,KAMATAHUN -HASSALA TOWN HALL ,1 ,337 ,- ,-
21100 ,FOKLAHUN ,FOKOLAHUN TOWN HALL ,1 ,251 ,- ,-
21101 ,LUKASU ,LUKASU TOWN HALL ,1 ,496 ,- ,-
21102 ,KAILAHUN ,KAILAHUN TOWN HALL ,1 ,310 ,- ,-
21103 ,LOMOBOBA ,LOMBOBA TOWN HALL ,1 ,30 ,- ,-
21104 ,KONEHUN ,KONEHUN TOWN HALL ,1 ,136 ,- ,-
21105 ,YASSELAHUN ,YASSELAHUN TOWN HALL ,2 ,657 ,- ,-
21106 ,GONDOLAHUN ,GONDOLAHUN TOWN HALL ,1 ,460 ,- ,-
21131 ,VAHUN TOWN ,VAHUN PUBLIC SCHOOL ,3 ,"1,476 ",- ,-
21132 ,VAHUN TOWN ,VAHUN COUNCIL HALL ,2 ,"1,083 ",- ,-
21133 ,BUMBUMA ,BUMBUMA PUBLIC SCHOOL ,2 ,656 ,- ,-
21134 ,KWAYAMA ,KWAYANA ,1 ,257 ,- ,-
21135 ,MIMORLAHUM ,MIMORLAHUN PUBLIC SCHOOL ,2 ,631 ,- ,-
21137 ,FOLIMA ,FOLIMA TOWN HALL ,2 ,"1,188 ",- ,-
21138 ,GBAAMA ,GBAAMA ,1 ,339 ,- ,-
