33501 ,GBELEYEE ,GBELEYEE PUBLIC SCHOOL ,2 ,704 ,- ,-
33502 ,KINNON ,KINNON PUBLIC SCHOOL ,2 ,904 ,- ,-
33503 ,NEW YEKEPA ,NEW YEKEPA PUBLIC SCH ,2 ,862 ,- ,-
33504 ,BAINTOWIN ,BAINTOWIN PALAVA HUT ,1 ,591 ,- ,-
33505 ,GBONNIE ,GBONNIE PUBLIC SCHOOL ,2 ,786 ,- ,-
33506 ,LUGBEYEE ,LUGBEYEE PUBLIC SCHOOL ,2 ,"1,066 ",- ,-
33507 ,CAMP # 4 ,PAUL D. HOWARD ,1 ,511 ,- ,-
33508 ,YEKEPA ,AREA “P” MARKET ,1 ,546 ,- ,-
33509 ,YEKEPA ,LASS HIGH SCHOOL ,1 ,431 ,- ,-
33510 ,YEKEPA ,VTC CAMPUS ,2 ,"1,152 ",- ,-
*33511 ,YEKEPA ,YEKEPA,"","","",""
33512 ,YEKEPA ,AREA “C” SCHOOL ,2 ,"1,141 ",- ,-
33513 ,GBARPA ,GBARPA PUBLIC SCHOOL ,3 ,"1,678 ",- ,-
33514 ,GBOBAYE ,GBOBAYE PUBLIC SCHOOL ,1 ,336 ,- ,-
33515 ,SUAKAZU ,PALAVA HUT ,1 ,202 ,- ,-
33516 ,SEHYIKIMPA ,SEHYIKIMPA PUBLIC SCHOOL ,2 ,716 ,- ,-
33517 ,DAVORYEE ,DAVORYEE PUBLIC SCHOOL ,1 ,506 ,- ,-
33518 ,GBALASONNON ,GBALASONNON PUBLIC SCH. ,2 ,686 ,- ,-
33519 ,KITOMON ,KITOMON PUBLIC SCHOOL ,1 ,397 ,- ,-
33520 ,GEH ,BAPTIST COMPOUND ,1 ,566 ,- ,-
33521 ,ZOLOWEE ,ZOLOWEE COMMUNITY SCHOOL ,2 ,724 ,- ,-
33522 ,SANNIQUELLIE ,MARTHA TUBMAN ELEM. ,4 ,"2,009 ",- ,-
*33526 ,SANNIQUELIIE ,G.W.HARLEY HOSPITAL,"","","",""
33524 ,SANNIQUELLIE ,ST. MARY'S SCHOOL ,4 ,"1,808 ",- ,-
33525 ,SANNIQUELLIE ,ADMINISTRATION BUILDING ,4 ,"2,108 ",- ,-
*33523 ,SANNIQUELLIE ,BEHIND ADMIN. BUILDING,"","","",""
33527 ,SOPEA ,SOPEA PUBLIC SCHOOL ,1 ,522 ,- ,-
33528 ,KPAYEE LEPULA ,KPAYEE PUBLIC SCHOOL ,2 ,618 ,- ,-
33529 ,TIAPA ,TIAPA PUBLIC SCHOOL ,2 ,"1,005 ",- ,-
33530 ,TIAYEE ,PARAMOUNT CHIEF COM. ,2 ,731 ,- ,-
33531 ,DUO-BOE ,DUO-BOE PUBLIC SCHOOL ,2 ,836 ,- ,-
33532 ,GORTON ,GORTON PUBLIC SCHOOL ,2 ,678 ,- ,-
33533 ,BOAPLAY ,BOAPLAY PUBLIC SCHOOL ,1 ,500 ,- ,-
33534 ,MAO ,MAO PUBLIC SCHOOL ,2 ,"1,151 ",- ,-
33535 ,FLOWIN ,FLOWIN PUBLIC SCHOOL ,1 ,341 ,- ,-
