06515 ,ZOWIENTA TOWN ,NYONFAKOLLIE PUBLIC SCHOOL ,5 ,"2,538 ",- ,-
06516 ,BAILA TOWN ,SAMUEL B. COOPER SCHOOL ,3 ,"1,421 ",- ,-
06517 ,PALALA TOWN ,NYAQUOI BEE SCHOOL ,5 ,"2,995 ",- ,-
06518 ,FOELA TOWN ,YOUTH MISSION OF LIFE ,2 ,903 ,- ,-
06519 ,SARWOLOR TOWN ,SARWOLOR TOWN PUBLIC SCHOOL ,1 ,415 ,- ,-
06520 ,ZEBAY ,JAMES MILTON JR. HIGH SCHOOL ,4 ,"1,942 ",- ,-
06521 ,YOPEA (1) ,YOPEA PUBLIC SCHOOL ,2 ,877 ,- ,-
06522 ,TARSAI TOWN ,TARSAI PUBLIC SCHOOL ,2 ,933 ,- ,-
06523 ,BOTOTA CITY ,BOTOTA PUBLIC SCHOOL ,2 ,951 ,- ,-
06524 ,GBECOHN ,GBECOHN PUBLIC SCHOOL ,3 ,"1,540 ",- ,-
06525 ,TUKPABLEE TOWN ,TUKPABLEE PALAVA HUT ,2 ,"1,055 ",- ,-
06526 ,GBARLORKPALAH TOWN ,GBARLOKPALAH PUBLIC SCHOOL ,3 ,"1,264 ",- ,-
06527 ,U-LAH TOWN ,U-LAH PUBLIC SCHOOL ,2 ,"1,069 ",- ,-
06528 ,GOLD CAMP TOWN ,GOLD CAMP PUBLIC SCHOOL ,4 ,"1,967 ",- ,-
06529 ,YOLO TOWN ,YOLO TOWN PUBLIC SCHOOL ,3 ,"1,262 ",- ,-
06530 ,ROCK CRUSHER TOWN ,ROCK CRUSHER PUBLIC SCHOOL ,1 ,530 ,- ,-
06531 ,DOE-BLEE TOWN ,DOE-BLEE PUBLIC SCHOOL ,1 ,503 ,- ,-
06532 ,GBELETAY TOWN ,PALAVA HUT ,1 ,325 ,- ,-
06533 ,NAGBOI TOWN ,PALAVA HUT ,1 ,460 ,- ,-
06536 ,GBENEQUELLEH TOWN ,GBENEQUELLEH PUBLIC SCHOOL ,2 ,"1,162 ",- ,-
06537 ,SAMEY ,SAMEY PUBLIC SCHOOL ,2 ,619 ,- ,-
06544 ,JANYEA ,JANYEA PUBLIC SCHOOL ,2 ,992 ,- ,-
06546 ,BARYATA ,BARYATA PUBLIC SCHOOL ,2 ,987 ,- ,-
06547 ,LEHLEH ,LEHLEH PUBLIC SCHOOL ,2 ,682 ,- ,-
06551 ,MONOWAINSUE ,MANOWAINSUE PUBLIC SCHOOL ,2 ,739 ,- ,-
