39005 ,PYNE TOWN ,PYNE TOWN HALL ,1 ,485 ,- ,-
39006 ,KORJARYEE #2 ,KORJARYEE PALAVA HUT ,1 ,159 ,- ,-
39007 ,CHEBIOH TOWN ,CHEBIOH TOWN PALAVA HUT ,1 ,222 ,- ,-
39008 ,JALAY TOWN ,JALAY TOWN PUBLIC SCHOOL ,1 ,376 ,- ,-
39009 ,CAMP #2 ,CAMP #2 PALAVA HUT ,1 ,520 ,- ,-
39010 ,VOOGBARDEE ,VOOGBARDEE PALAVA HUT ,1 ,512 ,- ,-
39015 ,TARLO TOWN ,TARLO TOWN PALAVA HUT ,1 ,270 ,- ,-
39016 ,BILIBOKWLI ,BILIBOKWLI JUNIOR HIGH SCHOOL ,2 ,856 ,- ,-
39017 ,GBASON TOWN ,GBASON TOWN PALAVA HUT ,2 ,620 ,- ,-
39018 ,PLANDIALEBO ,PLANDIALEBO ELEMENTARY SCHOOL ,2 ,628 ,- ,-
39019 ,DAGBE TOWN ,DAGBE TOWN ELEMENTARY SCHOOL ,1 ,282 ,- ,-
39020 ,NYENFUEH TOWN ,NYENFUEH TOWN PALAVA HUT ,1 ,566 ,- ,-
39021 ,KARMON TOWN ,KARMON TOWN PALAVA HUT ,2 ,641 ,- ,-
39022 ,JACKSONVILLE ,JACKSONVILLE ELEMENTARY SCHOOL ,2 ,702 ,- ,-
39036 ,WIAHDOE TOWN ,WIAHDOE TOWN ELEMENTARY SCHOOL ,2 ,"1,115 ",- ,-
