45019 ,FASSAMA ,"PRIVATE BUILDING, FASSAMA ",2 ,"1,145 ",- ,-
45020 ,BELL BOLOMA ,"PRIVATE BUILDING, BELLE BOLOMA ",2 ,768 ,- ,-
45021 ,TIGGELEE ,"TOWN HALL, TIGGELEE ",1 ,490 ,- ,-
45022 ,GATIMA ,"TOWN HALL, GATIMA ",1 ,447 ,- ,-
45023 ,BELLEYALA ,"TOWN HALL,BELLEYALA ",1 ,290 ,- ,-
45033 ,PALAKWELLH ,"TOWN HALL,PALAKWELLH TOWN ",2 ,852 ,- ,-
45034 ,GUMBETA ,"TOWN HALL, GUMBETA TOWN ",2 ,771 ,- ,-
45035 ,ZELEKAI ,"TOWN HALL,ZELEKAI TOWN ",1 ,441 ,- ,-
45036 ,VENLA-1 ,"TOWN HALL,VENLA-1TOWN ",1 ,246 ,- ,-
45037 ,NYALOWAI ,"TOWN HALL,NYALOWAI TOWN ",1 ,140 ,- ,-
45038 ,GBARMGAY ,"TOWN HALL,GBARMBAY,TOWN ",2 ,696 ,- ,-
45039 ,MORLAKWELLEH ,"TOWN HALL, MORLAKWELLEH TOWN ",2 ,651 ,- ,-
45040 ,KELAGASIASU ,"TOWN HALL,KELAGASIASU TOWN ",1 ,412 ,- ,-
45041 ,KOLOGBANAI ,"TOWN HALL,KOLOGBANAI TOWN ",2 ,846 ,- ,-
45042 ,FANYANPOLU ,"TOWN HALL, FANYANPOLU TOWN ",1 ,420 ,- ,-
45043 ,BORLEYA ,"TOWN HALL,BORLEYA TOWN ",1 ,313 ,- ,-
