24079 ,DIVISION 41 CAMP ,41 OFFICE ,1 ,518 ,- ,-
24080 ,DIVISION 41 CAMP ,42 OFFICE ,1 ,217 ,- ,-
24081 ,DIVISION 41 CAMP ,43 OFFICE ,1 ,566 ,- ,-
24082 ,DIVISION 41 CAMP ,44 OFFICE ,1 ,199 ,- ,-
24083 ,DIVISION 45 CAMP ,DEAD BODY CAMP ,4 ,"2,383 ",- ,-
24084 ,DIVISION 45 CAMP ,HARBEL CLUB HOUSE ,4 ,"2,212 ",- ,-
24085 ,DIVISION 45 CAMP ,HARBEL MULTILATERAL SCHOOL ,5 ,"2,541 ",- ,-
24086 ,DIVISION 45 CAMP ,FIELD HOUSE ,4 ,"2,137 ",- ,-
24087 ,DU-BRIDGE CAMP ,PALAVA HUT ,1 ,302 ,- ,-
24088 ,DU-BRIDGE CAMP ,PALAVA HUT ,1 ,504 ,- ,-
24089 ,DU-BRIDGE CAMP ,PALAVA HUT ,1 ,201 ,- ,-
24090 ,DIVISION 2 CAMP ,DIVISION 2 OFFICE ,1 ,281 ,- ,-
24091 ,DIVISION 2 CAMP ,PALAVA HUT ,1 ,292 ,- ,-
24092 ,DIVISION 2 CAMP ,PALAVA HUT ,1 ,347 ,- ,-
*24094 ,DIVISION 7 CAMP ,DIVISION 7 CAMP,"","","",""
24093 ,DIVISION 2 CAMP ,PALAVA HUT ,1 ,402 ,- ,-
24095 ,DIVISION 7 CAMP ,PALAVA HUT ,2 ,816 ,- ,-
24096 ,DIVISION 7 CAMP ,PALAVA HUT ,2 ,710 ,- ,-
24097 ,DIVISION 11 CAMP ,PALAVER HUT ,2 ,818 ,- ,-
24098 ,DIVISION 11 CAMP ,PALAVER HUT ,1 ,113 ,- ,-
24099 ,DIVISION 11 CAMP ,PALAVER HUT ,1 ,307 ,- ,-
24100 ,DIVISION 11 CAMP ,PALAVER HUT ,2 ,629 ,- ,-
24101 ,DIVISION 11 CAMP ,PALAVER HUT ,1 ,145 ,- ,-
24102 ,DIVISION 16 CAMP ,DIVISION 16 CAMP ,2 ,969 ,- ,-
24103 ,DIVISION 16 CAMP ,DIVISION 22 OFFICE ,1 ,456 ,- ,-
24104 ,DIVISION 16 CAMP ,DIVISION 23 OFFICE ,1 ,81 ,- ,-
24110 ,DIVISION 28 CAMP ,DIVISION 28 OFFICE MARKET KITCHEN ,2 ,"1,109 ",- ,-
24111 ,DIVISION 29 CAMP ,DIVISION 29 SCHOOL ,2 ,888 ,- ,-
24116 ,DIVISION 35 CAMP ,DIVISION 36 OFFICE ,1 ,105 ,- ,-
24117 ,DIVISION 38 CAMP ,DIVISION 38 OFFICE ,2 ,664 ,- ,-
24118 ,DIVISION 38 CAMP ,DIVISION 39 OFFICE ,1 ,156 ,- ,-
24119 ,DIVISION 40 CAMP ,DIVISION 40 OFFICE ,2 ,721 ,- ,-
24120 ,DIVISION 40 CAMP ,DIVISION 37 OFFICE ,1 ,459 ,- ,-
24121 ,BONDIWAY ,BONDIWAY SCHOOL ,1 ,468 ,- ,-
24128 ,BROWN TOWN ,"IDP CAMP , PALAVA HUT ",1 ,241 ,1 ,514
