06023 ,PALALA TOWN ,PALALA PALAVA HUT ,1 ,564 ,- ,-
06024 ,ZEANSUE TOWN ,ZEANSUE PUBLIC SCHOOL ,4 ,"1,871 ",- ,-
06025 ,TARSEAI TOWN ,TARSEAI PALAVA TOWN ,1 ,326 ,- ,-
06026 ,GARNEY ,GARNEY HUT ,1 ,417 ,- ,-
06027 ,KOLILA ,KOLILA PUBLIC SCHOOL ,2 ,"1,071 ",- ,-
06028 ,GBONKONIMAH ,GBONKONIMAH HUT ,3 ,"1,467 ",- ,-
06057 ,SALALA ,MARTHA TUBMAN SCH BUILDING ,6 ,"3,290 ",- ,-
06058 ,KPAKOLOYA ,KPAKOLOYA PUBLIC SCHOOL ,3 ,"1,374 ",- ,-
06059 ,MAIMU ,MAIMU PUBLIC SCHOOL ,3 ,"1,373 ",- ,-
06060 ,SAWYEAPO ,WSAWYEAPO PALAVA HUT ,1 ,473 ,- ,-
06061 ,TOKPAIPOLU ,TOKPAIPPLU CLINIC ,2 ,"1,093 ",- ,-
06062 ,NYAINQUELL ,NYAINQUELL SCHOOL BUILDING ,2 ,606 ,- ,-
06063 ,SANTA ,SANTA PALAVA HUT ,1 ,398 ,- ,-
06064 ,TOTOTA ,E. J. YANCY SCHOOL BUILDING ,4 ,"2,171 ",- ,-
06065 ,TOTOTA ,E. J. YANCY SCHOOL BUILDING ,3 ,"1,677 ",- ,-
06066 ,TOTOTA ,E. J. YANCY SCHOOL BUILDING ,3 ,"1,423 ",- ,-
06067 ,FELELAH ,FELELAH PUBLIC SCHOOL ,5 ,"2,797 ",- ,-
06068 ,E. J. YANCY CAMP ,DISTRIBUTION CENTER ,1 ,359 ,2 ,657
06069 ,E. J. YANCY CAMP ,DISTRIBUTION CENTER ,1 ,392 ,2 ,650
06070 ,E. J. YANCY CAMP ,DISTRIBUTION CENTER ,1 ,445 ,2 ,785
06071 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,68 ,2 ,"1,148"
06072 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,55 ,3 ,"1,704"
06073 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,111 ,3 ,"1,385"
06074 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,59 ,3 ,"1,241"
06075 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,6 ,3 ,"1,308"
06076 ,"MAIMU 1, 2, AND 3 CAMP ",DISTRIBUTION CENTER ,1 ,265 ,2 ,"1,065"
06077 ,SALALA IDP CAMP ,DISTRIBUTION CENTER ,1 ,116 ,3 ,"1,675"
06078 ,SALALA IDP CAMP ,DISTRIBUTION CENTER ,1 ,85 ,3 ,"1,497"
06079 ,SALALA IDP CAMP ,DISTRIBUTION CENTER ,1 ,120 ,3 ,"1,342"
06080 ,TUMUTU CAMP ,DISTRIBUTION CENTER ,1 ,223 ,3 ,"1,314"
