06501 ,BELEFANAI CITY ,BELEFANAI HEALTH CENTRE ,3 ,"1,772 ",- ,-
06502 ,GBANSUE SULAMA TOW ,GBANSUE HEALTH CENTRE ,2 ,781 ,- ,-
06503 ,SHANKPALAI TOWN ,SHANKPALA PUBLIC SCHOOL ,2 ,"1,089 ",- ,-
06504 ,YOWEE TOWN ,SEED BANK BUILDING ,2 ,854 ,- ,-
06505 ,MBELLEQUOI TOWN ,MBELLEQUOI TOWN PUBLIC SCHOOL ,2 ,772 ,- ,-
06506 ,NAAMA TOWN ,SEED BANK BUILDING ,2 ,"1,024 ",- ,-
06507 ,KOLLIE-TA TOWN ,KOLLIE-TA PALAVA HUT ,1 ,571 ,- ,-
06508 ,FARVEY TOWN ,FARVEY PALAVA HUT ,2 ,694 ,- ,-
06509 ,GBALATUAH CITY ,GBALATUAH HEALTH CENTRE ,3 ,"1,443 ",- ,-
06510 ,JORWAH TOWN ,VICTORIA TOLBERT SCHOOL ,1 ,559 ,- ,-
06511 ,GBARNGA SIAQUELLEH ,CHRISTIAN T. NORMAL SCHOOL ,3 ,"1,217 ",- ,-
06512 ,FOEQUELLEH TOWN ,PAY ELEMENTARY & JR. HIGH SCHL ,4 ,"2,382 ",- ,-
06513 ,BELLEMUE TOWN ,WEAH ELEMENTARY SCHOOL ,3 ,"1,321 ",- ,-
06514 ,GAHNMUE ,GARMU PUBLIC SCHOOL ,3 ,"1,714 ",- ,-
06542 ,WAINSUE ,WAINSUE PUBLIC SCHOOL ,4 ,"2,260 ",- ,-
06549 ,GBARMU ,GBARMU PALAVA HUT ,3 ,"1,542 ",- ,-
06550 ,GBELEKPALAH TOWN ,GBELEKPALA  PALAVA HUT ,2 ,722 ,- ,-
