election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
GrandBassa,09013 ,1,"School Building, Compound #1 ",President/Vice-President Runoff ,2005,Presidential,2,148,9,157,"WEAH, George Manneh",CDC,33,299
GrandBassa,09015 ,1,"Palava Hut, Noryou Tow n ",President/Vice-President Runoff ,2005,Presidential,2,201,1,202,"JOHNSON-SIRLEAF, Ellen",UP,139,502
GrandBassa,09015 ,1,"Palava Hut, Noryou Tow n ",President/Vice-President Runoff ,2005,Presidential,2,201,1,202,"WEAH, George Manneh",CDC,62,502
GrandBassa,09018 ,1,"Palava Hut, Nuahn Tow n ",President/Vice-President Runoff ,2005,Presidential,2,25,4,29,"JOHNSON-SIRLEAF, Ellen",UP,12,92
GrandBassa,09018 ,1,"Palava Hut, Nuahn Tow n ",President/Vice-President Runoff ,2005,Presidential,2,25,4,29,"WEAH, George Manneh",CDC,13,92
GrandBassa,09021 ,1,"Palava Hut, Wesseh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,52,0,52,"JOHNSON-SIRLEAF, Ellen",UP,48,93
GrandBassa,09021 ,1,"Palava Hut, Wesseh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,52,0,52,"WEAH, George Manneh",CDC,4,93
GrandBassa,09024 ,1,"Palava Hut, Whonkpua Tow n ",President/Vice-President Runoff ,2005,Presidential,2,61,2,63,"JOHNSON-SIRLEAF, Ellen",UP,34,154
GrandBassa,09024 ,1,"Palava Hut, Whonkpua Tow n ",President/Vice-President Runoff ,2005,Presidential,2,61,2,63,"WEAH, George Manneh",CDC,27,154
GrandBassa,09026 ,2,"Administrative Building, Central Lloydsville ",President/Vice-President Runoff ,2005,Presidential,2,210,6,216,"JOHNSON-SIRLEAF, Ellen",UP,155,603
GrandBassa,09026 ,2,"Administrative Building, Central Lloydsville ",President/Vice-President Runoff ,2005,Presidential,2,210,6,216,"WEAH, George Manneh",CDC,55,603
GrandBassa,09028 ,1,"School Building, German Camp ",President/Vice-President Runoff ,2005,Presidential,2,134,6,140,"JOHNSON-SIRLEAF, Ellen",UP,70,445
GrandBassa,09028 ,1,"School Building, German Camp ",President/Vice-President Runoff ,2005,Presidential,2,134,6,140,"WEAH, George Manneh",CDC,64,445
GrandBassa,09030 ,1,"School Building, Kingsville ",President/Vice-President Runoff ,2005,Presidential,2,72,16,88,"JOHNSON-SIRLEAF, Ellen",UP,35,215
GrandBassa,09030 ,1,"School Building, Kingsville ",President/Vice-President Runoff ,2005,Presidential,2,72,16,88,"WEAH, George Manneh",CDC,37,215
GrandBassa,09033 ,1,"Palava Hut, Dw eh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,6,179,"JOHNSON-SIRLEAF, Ellen",UP,93,518
GrandBassa,09033 ,1,"Palava Hut, Dw eh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,6,179,"WEAH, George Manneh",CDC,80,518
GrandBassa,09035 ,2,"Clinic, Jacob Larteh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,142,7,149,"JOHNSON-SIRLEAF, Ellen",UP,97,334
GrandBassa,09035 ,2,"Clinic, Jacob Larteh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,142,7,149,"WEAH, George Manneh",CDC,45,334
GrandBassa,09038 ,1,"Palava Hut, Paye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,59,2,61,"JOHNSON-SIRLEAF, Ellen",UP,27,160
GrandBassa,09038 ,1,"Palava Hut, Paye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,59,2,61,"WEAH, George Manneh",CDC,32,160
GrandBassa,09041 ,1,"School Building, Hartford ",President/Vice-President Runoff ,2005,Presidential,2,178,4,182,"JOHNSON-SIRLEAF, Ellen",UP,162,360
GrandBassa,09041 ,1,"School Building, Hartford ",President/Vice-President Runoff ,2005,Presidential,2,178,4,182,"WEAH, George Manneh",CDC,16,360
GrandBassa,09043 ,2,"School Building, Harrisville 1 ",President/Vice-President Runoff ,2005,Presidential,2,131,4,135,"JOHNSON-SIRLEAF, Ellen",UP,96,366
GrandBassa,09043 ,2,"School Building, Harrisville 1 ",President/Vice-President Runoff ,2005,Presidential,2,131,4,135,"WEAH, George Manneh",CDC,35,366
GrandBassa,09046 ,1,"Palava Hut, Gayegpokon Tow n ",President/Vice-President Runoff ,2005,Presidential,2,127,7,134,"JOHNSON-SIRLEAF, Ellen",UP,73,596
GrandBassa,09046 ,1,"Palava Hut, Gayegpokon Tow n ",President/Vice-President Runoff ,2005,Presidential,2,127,7,134,"WEAH, George Manneh",CDC,54,596
GrandBassa,09051 ,1,"Market Building, Fraizer Tow n ",President/Vice-President Runoff ,2005,Presidential,2,84,8,92,"JOHNSON-SIRLEAF, Ellen",UP,42,318
GrandBassa,09051 ,1,"Market Building, Fraizer Tow n ",President/Vice-President Runoff ,2005,Presidential,2,84,8,92,"WEAH, George Manneh",CDC,42,318
GrandBassa,09054 ,1,"Palava Hut, Noyea Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,2,87,"JOHNSON-SIRLEAF, Ellen",UP,81,118
GrandBassa,09054 ,1,"Palava Hut, Noyea Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,2,87,"WEAH, George Manneh",CDC,4,118
GrandBassa,09058 ,1,"Palava Hut, Dennis Tow n ",President/Vice-President Runoff ,2005,Presidential,2,129,10,139,"JOHNSON-SIRLEAF, Ellen",UP,109,359
GrandBassa,09058 ,1,"Palava Hut, Dennis Tow n ",President/Vice-President Runoff ,2005,Presidential,2,129,10,139,"WEAH, George Manneh",CDC,20,359
GrandBassa,09061 ,1,"Palava Hut, Charlie Gio Tow n ",President/Vice-President Runoff ,2005,Presidential,2,66,0,66,"JOHNSON-SIRLEAF, Ellen",UP,20,194
GrandBassa,09061 ,1,"Palava Hut, Charlie Gio Tow n ",President/Vice-President Runoff ,2005,Presidential,2,66,0,66,"WEAH, George Manneh",CDC,46,194
GrandBassa,09063 ,1,"Tow n Hall, Koda Tow n ",President/Vice-President Runoff ,2005,Presidential,2,140,3,143,"JOHNSON-SIRLEAF, Ellen",UP,106,333
GrandBassa,09063 ,1,"Tow n Hall, Koda Tow n ",President/Vice-President Runoff ,2005,Presidential,2,140,3,143,"WEAH, George Manneh",CDC,34,333
GrandBassa,09066 ,1,"Palava Hut, Kpue Jimmy Tow n ",President/Vice-President Runoff ,2005,Presidential,2,65,2,67,"JOHNSON-SIRLEAF, Ellen",UP,60,136
GrandBassa,09066 ,1,"Palava Hut, Kpue Jimmy Tow n ",President/Vice-President Runoff ,2005,Presidential,2,65,2,67,"WEAH, George Manneh",CDC,5,136
GrandBassa,09068 ,1,"Palava Hut, Joe Kpukon Tow n ",President/Vice-President Runoff ,2005,Presidential,2,87,1,88,"JOHNSON-SIRLEAF, Ellen",UP,75,132
GrandBassa,09068 ,1,"Palava Hut, Joe Kpukon Tow n ",President/Vice-President Runoff ,2005,Presidential,2,87,1,88,"WEAH, George Manneh",CDC,12,132
GrandBassa,09071 ,1,"Palava Hut, Boyw ein Tow n ",President/Vice-President Runoff ,2005,Presidential,2,50,0,50,"JOHNSON-SIRLEAF, Ellen",UP,27,160
GrandBassa,09071 ,1,"Palava Hut, Boyw ein Tow n ",President/Vice-President Runoff ,2005,Presidential,2,50,0,50,"WEAH, George Manneh",CDC,23,160
GrandBassa,09074 ,1,"Palava Hut, Daniel Tow n ",President/Vice-President Runoff ,2005,Presidential,2,72,0,72,"JOHNSON-SIRLEAF, Ellen",UP,39,204
GrandBassa,09074 ,1,"Palava Hut, Daniel Tow n ",President/Vice-President Runoff ,2005,Presidential,2,72,0,72,"WEAH, George Manneh",CDC,33,204
GrandBassa,09077 ,1,"Palava Hut, Somah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,76,0,76,"JOHNSON-SIRLEAF, Ellen",UP,61,416
GrandBassa,09077 ,1,"Palava Hut, Somah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,76,0,76,"WEAH, George Manneh",CDC,15,416
GrandBassa,09080 ,1,"Palava Hut, Senyah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,81,12,93,"JOHNSON-SIRLEAF, Ellen",UP,68,269
GrandBassa,09080 ,1,"Palava Hut, Senyah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,81,12,93,"WEAH, George Manneh",CDC,13,269
GrandBassa,09083 ,1,"Palava Hut, Koiyea Tow n ",President/Vice-President Runoff ,2005,Presidential,2,96,11,107,"JOHNSON-SIRLEAF, Ellen",UP,88,338
GrandBassa,09083 ,1,"Palava Hut, Koiyea Tow n ",President/Vice-President Runoff ,2005,Presidential,2,96,11,107,"WEAH, George Manneh",CDC,8,338
GrandBassa,09086 ,1,"Palava Hut, Boeglain Tow n ",President/Vice-President Runoff ,2005,Presidential,2,101,4,105,"JOHNSON-SIRLEAF, Ellen",UP,48,465
GrandBassa,09086 ,1,"Palava Hut, Boeglain Tow n ",President/Vice-President Runoff ,2005,Presidential,2,101,4,105,"WEAH, George Manneh",CDC,53,465
GrandBassa,09088 ,2,"Palava Hut, Gbannah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,8,93,"JOHNSON-SIRLEAF, Ellen",UP,52,457
GrandBassa,09088 ,2,"Palava Hut, Gbannah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,8,93,"WEAH, George Manneh",CDC,33,457
GrandBassa,09089 ,2,"Palava Hut, Jumoi Tow n ",President/Vice-President Runoff ,2005,Presidential,2,117,27,144,"JOHNSON-SIRLEAF, Ellen",UP,52,339
GrandBassa,09089 ,2,"Palava Hut, Jumoi Tow n ",President/Vice-President Runoff ,2005,Presidential,2,117,27,144,"WEAH, George Manneh",CDC,65,339
GrandBassa,09091 ,1,"Palava Hut, Kpellezan Tow n ",President/Vice-President Runoff ,2005,Presidential,2,82,6,88,"JOHNSON-SIRLEAF, Ellen",UP,53,543
GrandBassa,09091 ,1,"Palava Hut, Kpellezan Tow n ",President/Vice-President Runoff ,2005,Presidential,2,82,6,88,"WEAH, George Manneh",CDC,29,543
GrandBassa,09094 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,351,5,356,"JOHNSON-SIRLEAF, Ellen",UP,239,480
GrandBassa,09094 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,351,5,356,"WEAH, George Manneh",CDC,112,480
GrandBassa,09094 ,4,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,313,3,316,"JOHNSON-SIRLEAF, Ellen",UP,217,534
GrandBassa,09094 ,4,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,313,3,316,"WEAH, George Manneh",CDC,96,534
GrandBassa,09095 ,2,"Tow n Hall , Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,332,5,337,"JOHNSON-SIRLEAF, Ellen",UP,216,505
GrandBassa,09095 ,2,"Tow n Hall , Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,332,5,337,"WEAH, George Manneh",CDC,116,505
GrandBassa,09096 ,1,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,319,12,331,"JOHNSON-SIRLEAF, Ellen",UP,193,572
GrandBassa,09096 ,1,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,319,12,331,"WEAH, George Manneh",CDC,126,572
GrandBassa,09096 ,4,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,306,15,321,"JOHNSON-SIRLEAF, Ellen",UP,194,547
GrandBassa,09096 ,4,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,306,15,321,"WEAH, George Manneh",CDC,112,547
GrandBassa,09097 ,3,"Administrative Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,382,3,385,"JOHNSON-SIRLEAF, Ellen",UP,257,581
GrandBassa,09097 ,3,"Administrative Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,382,3,385,"WEAH, George Manneh",CDC,125,581
GrandBassa,09098 ,3,"Fair Ground Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,318,11,329,"JOHNSON-SIRLEAF, Ellen",UP,199,505
GrandBassa,09098 ,3,"Fair Ground Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,318,11,329,"WEAH, George Manneh",CDC,119,505
GrandBassa,09100 ,1,"Methodist School, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,347,4,351,"JOHNSON-SIRLEAF, Ellen",UP,184,533
GrandBassa,09100 ,1,"Methodist School, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,347,4,351,"WEAH, George Manneh",CDC,163,533
GrandBassa,09101 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,320,11,331,"JOHNSON-SIRLEAF, Ellen",UP,139,483
GrandBassa,09101 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,320,11,331,"WEAH, George Manneh",CDC,181,483
GrandBassa,09102 ,1,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,236,8,244,"JOHNSON-SIRLEAF, Ellen",UP,168,450
GrandBassa,09102 ,1,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,236,8,244,"WEAH, George Manneh",CDC,68,450
GrandBassa,09104 ,3,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,177,6,183,"JOHNSON-SIRLEAF, Ellen",UP,78,339
GrandBassa,09104 ,3,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,177,6,183,"WEAH, George Manneh",CDC,99,339
GrandBassa,09107 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"JOHNSON-SIRLEAF, Ellen",UP,133,391
GrandBassa,09107 ,1,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"WEAH, George Manneh",CDC,105,391
GrandBassa,09108 ,2,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,302,3,305,"JOHNSON-SIRLEAF, Ellen",UP,198,473
GrandBassa,09108 ,2,"School Building, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,302,3,305,"WEAH, George Manneh",CDC,104,473
GrandBassa,09109 ,3,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,232,19,251,"JOHNSON-SIRLEAF, Ellen",UP,150,435
GrandBassa,09109 ,3,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,232,19,251,"WEAH, George Manneh",CDC,82,435
GrandBassa,09110 ,2,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,319,12,331,"JOHNSON-SIRLEAF, Ellen",UP,197,520
GrandBassa,09110 ,2,"Palava Hut, Buchanan ",President/Vice-President Runoff ,2005,Presidential,2,319,12,331,"WEAH, George Manneh",CDC,122,520
GrandBassa,09111 ,1,"Palava Hut, Taye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,307,14,321,"JOHNSON-SIRLEAF, Ellen",UP,147,514
GrandBassa,09111 ,1,"Palava Hut, Taye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,307,14,321,"WEAH, George Manneh",CDC,160,514
GrandBassa,09115 ,1,"Tow n Hall, Big Joe Tow n ",President/Vice-President Runoff ,2005,Presidential,2,237,11,248,"JOHNSON-SIRLEAF, Ellen",UP,197,466
GrandBassa,09115 ,1,"Tow n Hall, Big Joe Tow n ",President/Vice-President Runoff ,2005,Presidential,2,237,11,248,"WEAH, George Manneh",CDC,40,466
GrandBassa,09117 ,1,"Palava Hut, God Bless You Hill ",President/Vice-President Runoff ,2005,Presidential,2,325,13,338,"JOHNSON-SIRLEAF, Ellen",UP,201,558
GrandBassa,09117 ,1,"Palava Hut, God Bless You Hill ",President/Vice-President Runoff ,2005,Presidential,2,325,13,338,"WEAH, George Manneh",CDC,124,558
GrandBassa,09117 ,4,"Palava Hut, God Bless You Hill ",President/Vice-President Runoff ,2005,Presidential,2,323,14,337,"JOHNSON-SIRLEAF, Ellen",UP,184,575
GrandBassa,09117 ,4,"Palava Hut, God Bless You Hill ",President/Vice-President Runoff ,2005,Presidential,2,323,14,337,"WEAH, George Manneh",CDC,139,575
GrandBassa,09120 ,1,"Palava Hut, Central Harmonville ",President/Vice-President Runoff ,2005,Presidential,2,60,2,62,"JOHNSON-SIRLEAF, Ellen",UP,34,250
GrandBassa,09120 ,1,"Palava Hut, Central Harmonville ",President/Vice-President Runoff ,2005,Presidential,2,60,2,62,"WEAH, George Manneh",CDC,26,250
GrandBassa,09123 ,2,"Palava Hut, Charlie Jonhson Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,8,181,"JOHNSON-SIRLEAF, Ellen",UP,142,402
GrandBassa,09123 ,2,"Palava Hut, Charlie Jonhson Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,8,181,"WEAH, George Manneh",CDC,31,402
GrandBassa,09125 ,1,"Palava Hut, James Henry Tow n ",President/Vice-President Runoff ,2005,Presidential,2,212,5,217,"JOHNSON-SIRLEAF, Ellen",UP,172,453
GrandBassa,09125 ,1,"Palava Hut, James Henry Tow n ",President/Vice-President Runoff ,2005,Presidential,2,212,5,217,"WEAH, George Manneh",CDC,40,453
GrandBassa,09127 ,1,"Palava Hut, Camphor Mission ",President/Vice-President Runoff ,2005,Presidential,2,180,9,189,"JOHNSON-SIRLEAF, Ellen",UP,161,451
GrandBassa,09127 ,1,"Palava Hut, Camphor Mission ",President/Vice-President Runoff ,2005,Presidential,2,180,9,189,"WEAH, George Manneh",CDC,19,451
GrandBassa,09129 ,1,"Palava Hut, Estate Iii Lac ",President/Vice-President Runoff ,2005,Presidential,2,195,7,202,"JOHNSON-SIRLEAF, Ellen",UP,157,494
GrandBassa,09129 ,1,"Palava Hut, Estate Iii Lac ",President/Vice-President Runoff ,2005,Presidential,2,195,7,202,"WEAH, George Manneh",CDC,38,494
GrandBassa,09129 ,4,"Palava Hut, Estate Iii Lac ",President/Vice-President Runoff ,2005,Presidential,2,186,6,192,"JOHNSON-SIRLEAF, Ellen",UP,150,471
GrandBassa,09129 ,4,"Palava Hut, Estate Iii Lac ",President/Vice-President Runoff ,2005,Presidential,2,186,6,192,"WEAH, George Manneh",CDC,36,471
GrandBassa,09131 ,2,"Private House , Wayezon Tow n Iii ",President/Vice-President Runoff ,2005,Presidential,2,239,3,242,"JOHNSON-SIRLEAF, Ellen",UP,171,559
GrandBassa,09131 ,2,"Private House , Wayezon Tow n Iii ",President/Vice-President Runoff ,2005,Presidential,2,239,3,242,"WEAH, George Manneh",CDC,68,559
GrandBassa,09131 ,5,"Private House , Wayezon Tow n Iii ",President/Vice-President Runoff ,2005,Presidential,2,293,6,299,"JOHNSON-SIRLEAF, Ellen",UP,218,587
GrandBassa,09131 ,5,"Private House , Wayezon Tow n Iii ",President/Vice-President Runoff ,2005,Presidential,2,293,6,299,"WEAH, George Manneh",CDC,75,587
GrandBassa,09133 ,2,"Palava Hut, Weeblee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,105,1,106,"JOHNSON-SIRLEAF, Ellen",UP,94,346
GrandBassa,09133 ,2,"Palava Hut, Weeblee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,105,1,106,"WEAH, George Manneh",CDC,11,346
GrandBassa,09135 ,1,"Palava Hut, Estate Ii  Lac I ",President/Vice-President Runoff ,2005,Presidential,2,187,0,187,"JOHNSON-SIRLEAF, Ellen",UP,148,590
GrandBassa,09135 ,1,"Palava Hut, Estate Ii  Lac I ",President/Vice-President Runoff ,2005,Presidential,2,187,0,187,"WEAH, George Manneh",CDC,39,590
GrandBassa,09136 ,3,"Palava Hut, Gorzohn Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,207,14,221,"JOHNSON-SIRLEAF, Ellen",UP,119,457
GrandBassa,09136 ,3,"Palava Hut, Gorzohn Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,207,14,221,"WEAH, George Manneh",CDC,88,457
GrandBassa,09139 ,1,"Palava Hut, Yarmah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,105,6,111,"JOHNSON-SIRLEAF, Ellen",UP,74,355
GrandBassa,09139 ,1,"Palava Hut, Yarmah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,105,6,111,"WEAH, George Manneh",CDC,31,355
GrandBassa,09141 ,1,"Palava Hut, Frank Dee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,97,6,103,"JOHNSON-SIRLEAF, Ellen",UP,61,391
GrandBassa,09141 ,1,"Palava Hut, Frank Dee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,97,6,103,"WEAH, George Manneh",CDC,36,391
GrandBassa,09143 ,2,"Palava Hut, Barseegiah Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,104,3,107,"JOHNSON-SIRLEAF, Ellen",UP,40,457
GrandBassa,09143 ,2,"Palava Hut, Barseegiah Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,104,3,107,"WEAH, George Manneh",CDC,64,457
GrandBassa,09146 ,1,"Palava Hut, Bojuah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,132,6,138,"JOHNSON-SIRLEAF, Ellen",UP,106,424
GrandBassa,09146 ,1,"Palava Hut, Bojuah Tow n ",President/Vice-President Runoff ,2005,Presidential,2,132,6,138,"WEAH, George Manneh",CDC,26,424
GrandBassa,09149 ,1,"Palava Hut, Payuw ay Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,84,3,87,"JOHNSON-SIRLEAF, Ellen",UP,76,355
GrandBassa,09149 ,1,"Palava Hut, Payuw ay Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,84,3,87,"WEAH, George Manneh",CDC,8,355
GrandBassa,09152 ,1,"Palava Hut, Desoe Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,121,6,127,"JOHNSON-SIRLEAF, Ellen",UP,76,534
GrandBassa,09152 ,1,"Palava Hut, Desoe Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,121,6,127,"WEAH, George Manneh",CDC,45,534
GrandBassa,09154 ,1,"Palava Hut, Boew ee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,3,88,"JOHNSON-SIRLEAF, Ellen",UP,44,160
GrandBassa,09154 ,1,"Palava Hut, Boew ee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,85,3,88,"WEAH, George Manneh",CDC,41,160
GrandBassa,09156 ,1,"Palava Hut, Barselee Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,203,8,211,"JOHNSON-SIRLEAF, Ellen",UP,123,539
GrandBassa,09156 ,1,"Palava Hut, Barselee Tow n I ",President/Vice-President Runoff ,2005,Presidential,2,203,8,211,"WEAH, George Manneh",CDC,80,539
GrandBassa,09157 ,2,"Palava Hut, Gio Tow n ",President/Vice-President Runoff ,2005,Presidential,2,130,11,141,"JOHNSON-SIRLEAF, Ellen",UP,85,368
GrandBassa,09157 ,2,"Palava Hut, Gio Tow n ",President/Vice-President Runoff ,2005,Presidential,2,130,11,141,"WEAH, George Manneh",CDC,45,368
GrandBassa,09159 ,1,"Palava Hut, Gbeayou Tarr Tow n ",President/Vice-President Runoff ,2005,Presidential,2,153,10,163,"JOHNSON-SIRLEAF, Ellen",UP,113,362
GrandBassa,09159 ,1,"Palava Hut, Gbeayou Tarr Tow n ",President/Vice-President Runoff ,2005,Presidential,2,153,10,163,"WEAH, George Manneh",CDC,40,362
GrandBassa,09161 ,2,"Palava Hut, Geehbeor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,129,9,138,"JOHNSON-SIRLEAF, Ellen",UP,70,450
GrandBassa,09161 ,2,"Palava Hut, Geehbeor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,129,9,138,"WEAH, George Manneh",CDC,59,450
GrandBassa,09164 ,1,"Palava Hut, Nyubehn Tow n ",President/Vice-President Runoff ,2005,Presidential,2,163,25,188,"JOHNSON-SIRLEAF, Ellen",UP,107,454
GrandBassa,09164 ,1,"Palava Hut, Nyubehn Tow n ",President/Vice-President Runoff ,2005,Presidential,2,163,25,188,"WEAH, George Manneh",CDC,56,454
GrandBassa,09165 ,2,"Palava Hut, Dee Worth  Tow n ",President/Vice-President Runoff ,2005,Presidential,2,97,1,98,"JOHNSON-SIRLEAF, Ellen",UP,71,425
GrandBassa,09165 ,2,"Palava Hut, Dee Worth  Tow n ",President/Vice-President Runoff ,2005,Presidential,2,97,1,98,"WEAH, George Manneh",CDC,26,425
GrandBassa,09166 ,3,"Palava Hut, Behn Tow n Ii ",President/Vice-President Runoff ,2005,Presidential,2,169,10,179,"JOHNSON-SIRLEAF, Ellen",UP,125,409
GrandBassa,09166 ,3,"Palava Hut, Behn Tow n Ii ",President/Vice-President Runoff ,2005,Presidential,2,169,10,179,"WEAH, George Manneh",CDC,44,409
GrandBassa,09167 ,3,"Palava Hut, Libinc Old Camp I ",President/Vice-President Runoff ,2005,Presidential,2,151,7,158,"JOHNSON-SIRLEAF, Ellen",UP,87,446
GrandBassa,09167 ,3,"Palava Hut, Libinc Old Camp I ",President/Vice-President Runoff ,2005,Presidential,2,151,7,158,"WEAH, George Manneh",CDC,64,446
GrandBassa,09170 ,1,"Palava Hut, Zondo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,94,1,95,"JOHNSON-SIRLEAF, Ellen",UP,76,371
