election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
Maryland,27001 ,1,"Feloken Elementary School, Feloken ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"JOHNSON-SIRLEAF, Ellen",UP,93,379
Maryland,27001 ,1,"Feloken Elementary School, Feloken ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"WEAH, George Manneh",CDC,113,379
Maryland,27004 ,1,"Dw ejah Tow n Hall, Dw ejah ",President/Vice-President Runoff ,2005,Presidential,2,143,7,150,"JOHNSON-SIRLEAF, Ellen",UP,74,248
Maryland,27004 ,1,"Dw ejah Tow n Hall, Dw ejah ",President/Vice-President Runoff ,2005,Presidential,2,143,7,150,"WEAH, George Manneh",CDC,69,248
Maryland,27007 ,1,"Cavalla Tow n Hall, Cavalla ",President/Vice-President Runoff ,2005,Presidential,2,249,6,255,"JOHNSON-SIRLEAF, Ellen",UP,143,411
Maryland,27007 ,1,"Cavalla Tow n Hall, Cavalla ",President/Vice-President Runoff ,2005,Presidential,2,249,6,255,"WEAH, George Manneh",CDC,106,411
Maryland,27010 ,1,"Dugboken Elementary School, Dugboken ",President/Vice-President Runoff ,2005,Presidential,2,282,3,285,"JOHNSON-SIRLEAF, Ellen",UP,111,542
Maryland,27010 ,1,"Dugboken Elementary School, Dugboken ",President/Vice-President Runoff ,2005,Presidential,2,282,3,285,"WEAH, George Manneh",CDC,171,542
Maryland,27013 ,1,"Soloken Tow n Hall, Soloken ",President/Vice-President Runoff ,2005,Presidential,2,40,1,41,"JOHNSON-SIRLEAF, Ellen",UP,31,66
Maryland,27013 ,1,"Soloken Tow n Hall, Soloken ",President/Vice-President Runoff ,2005,Presidential,2,40,1,41,"WEAH, George Manneh",CDC,9,66
Maryland,27016 ,1,"Barrobo Central High School, Glofaken ",President/Vice-President Runoff ,2005,Presidential,2,200,1,201,"JOHNSON-SIRLEAF, Ellen",UP,78,323
