election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"BARNES, Milton Nathaniel",0,LDP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"BRUMSKINE, Charles Walker",21,LP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"CONNEH, Sekou Damate",0,PRODEM,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"DIVINE, SR., Samuel Raymond",0,Ind,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"FARHAT, David M.",0,FDP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"JALLAH, Armah Zolu",0,NPL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"JOHNSON-SIRLEAF, Ellen",0,UP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KIADII, George Momodu",0,NATVIPOL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KIEH, JR., George Klay",0,NDM,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KORTO, Joseph D. Z.",1,LERP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KPOTO, Robert Momo",0,ULD,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KROMAH, Alhaji G. V.",0,ALCOP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"MASSAQUOI, Roland Chris Yarkpah",4,NPP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"MORLU, John Sembe",0,UDA,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"REEVES, Alfred Garpee",0,NRP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"SHERMAN, Harry Varney Gboto-Nambi",20,COTOL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"TIPOTEH, Togba-Nah",365,APD,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"TOR-THOMPSON, Margaret J.",1,FAPL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"TUBMAN, William Vacanarat Shadrach",0,RULP,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"TUBMAN, Winston A.",0,NDPL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"WEAH, George Manneh",5,CDC,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"WOAH-TEE, Joseph Mamadee",0,LPL,Presidential,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"BARTUAH, Benedict Zuah",1,UDA,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"DOGOLEA, Mary Siaway",1,RULP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"DOKIE, Josephus Saye",2,LP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"DOLO, Saye-Taayor Adolphus",199,COTOL,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"JOHNSON, Prince Yormie",33,Ind,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KOAH, Evans Vaye",317,Ind,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KROMAH, Ansumana Fassu",3,UDA,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"KRUAH, SR., Cooper W.",10,APD,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"LUO, Harrison Dologbean",235,NPP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"MANTEIN, Nyah",15,UP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"MYERS, Prince B.",2,NPP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"NOAH, Mac Sonkarley",1,LP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"SENNEH, Peter S. T.",0,NDPL,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"WUOR, Emma Kou",2,COTOL,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"YUAN, SR., Harry Targehn",0,UP,Senate,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"FLINDOR, Jackson Saye",129,CDC,House,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"JABATEH, Madenyen Nouh",2,UP,House,554
Nimba,33001 ,1,"Duayee Palava Hut, Duayee, Nimba ",2005,1,Nimba,"Nimba, Electoral District 5",417,1,418,821,0,821,413,3,416,"JACOBS, David Logbae",170,NDPL,House,554
