election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
Bomi,03001 ,1,"Bomi Jr. High School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,319,5,324,"JOHNSON-SIRLEAF, Ellen",UP,245,469
Bomi,03001 ,1,"Bomi Jr. High School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,319,5,324,"WEAH, George Manneh",CDC,74,469
Bomi,03003 ,1,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,280,3,283,"JOHNSON-SIRLEAF, Ellen",UP,189,497
Bomi,03003 ,1,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,280,3,283,"WEAH, George Manneh",CDC,91,497
Bomi,03003 ,4,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,318,12,330,"JOHNSON-SIRLEAF, Ellen",UP,216,516
Bomi,03003 ,4,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,318,12,330,"WEAH, George Manneh",CDC,102,516
Bomi,03004 ,2,"Tbi, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,201,11,212,"JOHNSON-SIRLEAF, Ellen",UP,141,401
Bomi,03004 ,2,"Tbi, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,201,11,212,"WEAH, George Manneh",CDC,60,401
Bomi,03006 ,2,"Darmalah, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,205,4,209,"JOHNSON-SIRLEAF, Ellen",UP,137,341
Bomi,03006 ,2,"Darmalah, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,205,4,209,"WEAH, George Manneh",CDC,68,341
Bomi,03008 ,3,"Gas Station, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,316,1,317,"JOHNSON-SIRLEAF, Ellen",UP,193,520
Bomi,03008 ,3,"Gas Station, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,316,1,317,"WEAH, George Manneh",CDC,123,520
Bomi,03010 ,1,"Suehn Palava Hut, Suehn ",President/Vice-President Runoff ,2005,Presidential,2,277,5,282,"JOHNSON-SIRLEAF, Ellen",UP,222,567
Bomi,03010 ,1,"Suehn Palava Hut, Suehn ",President/Vice-President Runoff ,2005,Presidential,2,277,5,282,"WEAH, George Manneh",CDC,55,567
Bomi,03012 ,1,"Gbojay  Palava Hut, Gbojay ",President/Vice-President Runoff ,2005,Presidential,2,235,3,238,"JOHNSON-SIRLEAF, Ellen",UP,173,405
Bomi,03012 ,1,"Gbojay  Palava Hut, Gbojay ",President/Vice-President Runoff ,2005,Presidential,2,235,3,238,"WEAH, George Manneh",CDC,62,405
Bomi,03014 ,1,"Gbao  Palava Hut, Gbao ",President/Vice-President Runoff ,2005,Presidential,2,336,38,374,"JOHNSON-SIRLEAF, Ellen",UP,286,552
Bomi,03014 ,1,"Gbao  Palava Hut, Gbao ",President/Vice-President Runoff ,2005,Presidential,2,336,38,374,"WEAH, George Manneh",CDC,50,552
Bomi,03017 ,1,"Mulbah  Palava Hut, Mulbah ",President/Vice-President Runoff ,2005,Presidential,2,239,6,245,"JOHNSON-SIRLEAF, Ellen",UP,185,316
Bomi,03017 ,1,"Mulbah  Palava Hut, Mulbah ",President/Vice-President Runoff ,2005,Presidential,2,239,6,245,"WEAH, George Manneh",CDC,54,316
Bomi,03020 ,1,"Gongw eh Palava Hut, Gongw eh ",President/Vice-President Runoff ,2005,Presidential,2,83,0,83,"JOHNSON-SIRLEAF, Ellen",UP,54,139
Bomi,03020 ,1,"Gongw eh Palava Hut, Gongw eh ",President/Vice-President Runoff ,2005,Presidential,2,83,0,83,"WEAH, George Manneh",CDC,29,139
Bomi,03023 ,1,"Leyhan Palava Hut, Leyhan ",President/Vice-President Runoff ,2005,Presidential,2,170,14,184,"JOHNSON-SIRLEAF, Ellen",UP,127,194
Bomi,03023 ,1,"Leyhan Palava Hut, Leyhan ",President/Vice-President Runoff ,2005,Presidential,2,170,14,184,"WEAH, George Manneh",CDC,43,194
Bomi,03026 ,1,"Zohnbaimon  Palava Hut, Zohnbaimon ",President/Vice-President Runoff ,2005,Presidential,2,133,6,139,"JOHNSON-SIRLEAF, Ellen",UP,119,196
Bomi,03026 ,1,"Zohnbaimon  Palava Hut, Zohnbaimon ",President/Vice-President Runoff ,2005,Presidential,2,133,6,139,"WEAH, George Manneh",CDC,14,196
Bomi,03028 ,2,"Beh Tow n Tow n Hall, Beh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,203,14,217,"JOHNSON-SIRLEAF, Ellen",UP,170,322
Bomi,03028 ,2,"Beh Tow n Tow n Hall, Beh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,203,14,217,"WEAH, George Manneh",CDC,33,322
Bomi,03031 ,1,"Dargw e Tow n Hall, Dargw e ",President/Vice-President Runoff ,2005,Presidential,2,370,8,378,"JOHNSON-SIRLEAF, Ellen",UP,308,573
Bomi,03031 ,1,"Dargw e Tow n Hall, Dargw e ",President/Vice-President Runoff ,2005,Presidential,2,370,8,378,"WEAH, George Manneh",CDC,62,573
Bomi,03034 ,1,"Jenne No.1 Tow n Hall, Jenne No.1 ",President/Vice-President Runoff ,2005,Presidential,2,247,13,260,"JOHNSON-SIRLEAF, Ellen",UP,169,419
Bomi,03034 ,1,"Jenne No.1 Tow n Hall, Jenne No.1 ",President/Vice-President Runoff ,2005,Presidential,2,247,13,260,"WEAH, George Manneh",CDC,78,419
Bomi,03036 ,1,"Bogbeh  Palava Hut, Bogbeh ",President/Vice-President Runoff ,2005,Presidential,2,322,5,327,"JOHNSON-SIRLEAF, Ellen",UP,258,461
Bomi,03036 ,1,"Bogbeh  Palava Hut, Bogbeh ",President/Vice-President Runoff ,2005,Presidential,2,322,5,327,"WEAH, George Manneh",CDC,64,461
Bomi,03040 ,1,"Nyanahun Palava Hut, Nyanahun ",President/Vice-President Runoff ,2005,Presidential,2,103,0,103,"JOHNSON-SIRLEAF, Ellen",UP,85,114
Bomi,03040 ,1,"Nyanahun Palava Hut, Nyanahun ",President/Vice-President Runoff ,2005,Presidential,2,103,0,103,"WEAH, George Manneh",CDC,18,114
Bomi,03042 ,2,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,252,4,256,"JOHNSON-SIRLEAF, Ellen",UP,78,550
Bomi,03042 ,2,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,252,4,256,"WEAH, George Manneh",CDC,174,550
Bomi,03042 ,5,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,231,4,235,"JOHNSON-SIRLEAF, Ellen",UP,67,492
Bomi,03042 ,5,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,231,4,235,"WEAH, George Manneh",CDC,164,492
Bomi,03044 ,1,"Besao Community School , Besao ",President/Vice-President Runoff ,2005,Presidential,2,340,8,348,"JOHNSON-SIRLEAF, Ellen",UP,293,497
Bomi,03044 ,1,"Besao Community School , Besao ",President/Vice-President Runoff ,2005,Presidential,2,340,8,348,"WEAH, George Manneh",CDC,47,497
Bomi,03047 ,1,"Beafinie Tow n Hall, Beafinie ",President/Vice-President Runoff ,2005,Presidential,2,268,7,275,"JOHNSON-SIRLEAF, Ellen",UP,235,416
Bomi,03047 ,1,"Beafinie Tow n Hall, Beafinie ",President/Vice-President Runoff ,2005,Presidential,2,268,7,275,"WEAH, George Manneh",CDC,33,416
Bomi,03048 ,3,"Gaya Hills Community School , Gaya Hills ",President/Vice-President Runoff ,2005,Presidential,2,244,9,253,"JOHNSON-SIRLEAF, Ellen",UP,153,437
Bomi,03048 ,3,"Gaya Hills Community School , Gaya Hills ",President/Vice-President Runoff ,2005,Presidential,2,244,9,253,"WEAH, George Manneh",CDC,91,437
Bomi,03051 ,1,"Government Farm Palava Hut, Government Farm ",President/Vice-President Runoff ,2005,Presidential,2,205,4,209,"JOHNSON-SIRLEAF, Ellen",UP,166,292
Bomi,03051 ,1,"Government Farm Palava Hut, Government Farm ",President/Vice-President Runoff ,2005,Presidential,2,205,4,209,"WEAH, George Manneh",CDC,39,292
Bomi,03054 ,1,"Sass Tow n Public School , Sass Tow n ",President/Vice-President Runoff ,2005,Presidential,2,382,2,384,"JOHNSON-SIRLEAF, Ellen",UP,334,598
Bomi,03054 ,1,"Sass Tow n Public School , Sass Tow n ",President/Vice-President Runoff ,2005,Presidential,2,382,2,384,"WEAH, George Manneh",CDC,48,598
Bomi,03056 ,1,"Sombung, Sombung ",President/Vice-President Runoff ,2005,Presidential,2,178,1,179,"JOHNSON-SIRLEAF, Ellen",UP,149,259
Bomi,03056 ,1,"Sombung, Sombung ",President/Vice-President Runoff ,2005,Presidential,2,178,1,179,"WEAH, George Manneh",CDC,29,259
Bomi,03059 ,1,"Gonzipo Palava Hut, Gonzipo ",President/Vice-President Runoff ,2005,Presidential,2,319,8,327,"JOHNSON-SIRLEAF, Ellen",UP,254,456
Bomi,03059 ,1,"Gonzipo Palava Hut, Gonzipo ",President/Vice-President Runoff ,2005,Presidential,2,319,8,327,"WEAH, George Manneh",CDC,65,456
Bomi,03061 ,1,"Gertrude Yancy Public School , Klay ",President/Vice-President Runoff ,2005,Presidential,2,278,6,284,"JOHNSON-SIRLEAF, Ellen",UP,220,554
Bomi,03061 ,1,"Gertrude Yancy Public School , Klay ",President/Vice-President Runoff ,2005,Presidential,2,278,6,284,"WEAH, George Manneh",CDC,58,554
Bomi,03062 ,1,"Managbokai Palava Hut, Managbokai ",President/Vice-President Runoff ,2005,Presidential,2,149,4,153,"JOHNSON-SIRLEAF, Ellen",UP,102,166
Bomi,03062 ,1,"Managbokai Palava Hut, Managbokai ",President/Vice-President Runoff ,2005,Presidential,2,149,4,153,"WEAH, George Manneh",CDC,47,166
Bomi,03065 ,1,"Loah Palava Hut, Loah ",President/Vice-President Runoff ,2005,Presidential,2,186,6,192,"JOHNSON-SIRLEAF, Ellen",UP,152,322
Bomi,03065 ,1,"Loah Palava Hut, Loah ",President/Vice-President Runoff ,2005,Presidential,2,186,6,192,"WEAH, George Manneh",CDC,34,322
Bomi,03067 ,1,"Guie Tow n Hall, Guie Tow n ",President/Vice-President Runoff ,2005,Presidential,2,229,2,231,"JOHNSON-SIRLEAF, Ellen",UP,201,333
Bomi,03067 ,1,"Guie Tow n Hall, Guie Tow n ",President/Vice-President Runoff ,2005,Presidential,2,229,2,231,"WEAH, George Manneh",CDC,28,333
Bomi,03069 ,1,"Upc Campus, Zordee ",President/Vice-President Runoff ,2005,Presidential,2,309,8,317,"JOHNSON-SIRLEAF, Ellen",UP,287,448
Bomi,03069 ,1,"Upc Campus, Zordee ",President/Vice-President Runoff ,2005,Presidential,2,309,8,317,"WEAH, George Manneh",CDC,22,448
Bomi,03071 ,1,"Geveh Fanciee Palava Hut, Geveh Fanciee ",President/Vice-President Runoff ,2005,Presidential,2,165,9,174,"JOHNSON-SIRLEAF, Ellen",UP,127,300
Bomi,03071 ,1,"Geveh Fanciee Palava Hut, Geveh Fanciee ",President/Vice-President Runoff ,2005,Presidential,2,165,9,174,"WEAH, George Manneh",CDC,38,300
Bomi,03001 ,2,"Bomi Jr. High School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,301,13,314,"JOHNSON-SIRLEAF, Ellen",UP,217,490
Bomi,03001 ,2,"Bomi Jr. High School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,301,13,314,"WEAH, George Manneh",CDC,84,490
Bomi,03003 ,2,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,265,2,267,"JOHNSON-SIRLEAF, Ellen",UP,196,473
Bomi,03003 ,2,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,265,2,267,"WEAH, George Manneh",CDC,69,473
Bomi,03003 ,5,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,293,8,301,"JOHNSON-SIRLEAF, Ellen",UP,203,545
Bomi,03003 ,5,"Court House, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,293,8,301,"WEAH, George Manneh",CDC,90,545
